time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.580000000000002,-2.75867615529,1.08381314622,16.0254377466,0.13982076792,0.274965484534,0.0,-3.49041289188,1.4339436135,3.78557298748,0.0625979715343,0.128124229551,0.0,437.72617733814417,437.61326202264155,438.1273358096203,435.69551843893447
2.640000000000002,-2.97331668448,1.17228133975,16.2523403448,0.14380026706,0.28237091539,0.0,-3.66496179506,1.51523268879,3.77729083424,0.0728924611592,0.111818287937,0.0,434.6808115172487,433.32608740441026,432.9841989491875,433.85288117267424
2.700000000000002,-3.19770913573,1.26525506978,16.4757294489,0.147947173574,0.289120988629,0.0,-3.81543644429,1.58416034808,3.66890862027,0.0602283450356,0.113832060847,0.0,399.30720422121544,399.50369797744327,400.4121829190982,399.26239625268425
2.760000000000002,-3.43283736133,1.36319444567,16.6978033266,0.151236588244,0.29628301619,0.0,-4.02280698701,1.68066004686,3.73262954082,0.0409085378129,0.128608282792,0.0,458.06012511010016,459.2460304017676,460.340068540189,458.8104001812391
2.820000000000002,-3.67942749845,1.46640107233,16.9199199792,0.153280946218,0.304366134151,0.0,-4.1976001557,1.75965003935,3.67087148875,0.0146648560441,0.144754830487,0.0,417.76260590470605,419.18611847840674,420.4557950642109,418.17610767739075
2.880000000000002,-3.93685845185,1.57445160706,17.1388735625,0.153954222115,0.312654207819,0.0,-4.38421659093,1.84198006304,3.62707801967,0.00324791257296,0.119668485631,0.0,427.4234759923172,425.2979741997695,426.45318946031296,425.4766007771318
2.940000000000002,-4.20773341106,1.68841670224,17.3614767378,0.153853350518,0.320105493975,0.0,-4.64557172958,1.95658753354,3.79153872338,-0.014027090389,0.131960085896,0.0,494.7715228945264,495.6879224442073,494.6792368422357,493.4054071945329
3.000000000000002,-4.49381232717,1.80891545837,17.591840656,0.152995667636,0.327910961244,0.0,-4.89107827801,2.05970828953,3.88602864695,-0.0148353921633,0.126068064058,0.0,475.6297350806148,475.19249262328515,477.08989397960505,477.02829184213476
3.0600000000000023,-4.79260180699,1.93457403745,17.8213888019,0.152423552104,0.335602654838,0.0,-5.06934221289,2.12878203482,3.76541502686,-0.000619185730981,0.13213731647,0.0,405.038941006842,405.6012346770464,405.95045570283804,407.2244661707767
3.1200000000000023,-5.10389235259,2.06506775684,18.0483084467,0.152223638481,0.34378806431,0.0,-5.30773427902,2.2207854161,3.79754500929,-0.00940023972129,0.143844885344,0.0,459.0782755082543,460.0228877483574,459.7232686623363,459.0269128433816
3.1800000000000024,-5.4300412918,2.20120229561,18.2780538938,0.151513653611,0.352895575223,0.0,-5.56466821693,2.31671497379,3.85935446758,-0.0172065301505,0.16421201171,0.0,470.8783604973401,472.47148806251676,471.3913218935413,470.78773209809555
3.2400000000000024,-5.77282226726,2.34345322843,18.5140553996,0.150667921851,0.362743808375,0.0,-5.86215641572,2.42452847187,4.00547137581,-0.00850469464225,0.163987418668,0.0,500.24567081632404,500.2517105520008,500.2904283429385,500.9238490052489
3.3000000000000025,-6.13067089951,2.49092915921,18.7508206896,0.150519143497,0.372476304102,0.0,-6.06704996865,2.49118532085,3.88627168172,0.00744984791747,0.158394319952,0.0,417.09639331424046,416.6344621856745,415.9764644841227,417.3716338219131
3.3600000000000025,-6.50145969406,2.64255444482,18.9815052439,0.150612851318,0.381616698042,0.0,-6.29345049661,2.56284648956,3.80252486211,-0.0140767833931,0.136112302044,0.0,431.8273881639732,429.9655736215868,431.27569007954014,429.4532192350066
3.4200000000000026,-6.88706453644,2.79883784429,19.2096284332,0.150252263736,0.389279207683,0.0,-6.56076592979,2.64630779884,3.80043856728,0.00657164391216,0.10014435177,0.0,460.7507972779208,457.9113380879819,460.31741676351413,461.9489366481608
3.4800000000000026,-7.28795640913,2.95975554733,19.4352684737,0.151146385483,0.395213068137,0.0,-6.80298422844,2.71750311378,3.72024907281,0.027805186657,0.0962820398116,0.0,436.48773367124545,436.17381277004733,434.80884517346084,436.5844394859712
3.5400000000000027,-7.70345997064,3.12490644299,19.6558207172,0.152544260658,0.40101259297,0.0,-7.04783181309,2.78747866221,3.63084529306,0.0122745038861,0.0974011507988,0.0,433.8074754996461,433.9096859298572,435.46363945106907,434.16229401793106
3.6000000000000028,-8.13377080901,3.29423187365,19.8708145917,0.154141000676,0.407082058444,0.0,-7.29659277142,2.85662406555,3.53495574854,0.0458763374213,0.107769527032,0.0,432.4422600300281,433.3240620150242,432.90873644642903,435.72781556107356
3.660000000000003,-8.5814801877,3.46852568776,20.0852176225,0.156540505673,0.414089892502,0.0,-7.62756348612,2.95307261302,3.60994526115,0.024372691971,0.130523887707,0.0,491.36813625874817,493.06293852401984,493.38867353663784,491.79879046368893
3.720000000000003,-9.04804498846,3.64818140811,20.3012440385,0.157775141885,0.421571043437,0.0,-7.92530575673,3.03527303195,3.58954823988,0.0116350737246,0.109253914354,0.0,466.5543089108042,464.9033728610658,465.96928323143493,464.97219083598355
3.780000000000003,-9.53237199683,3.8326441037,20.5152404775,0.158335756954,0.428141297781,0.0,-8.21962283464,3.11326280468,3.54246765337,0.00431387124524,0.109999814403,0.0,459.30964397029123,459.3789633061825,460.2729517251026,459.6929057257041
3.840000000000003,-10.0341461124,4.02161713221,20.725403699,0.159338796062,0.434885594048,0.0,-8.50694801607,3.18563890431,3.46191264427,0.0341201278181,0.116823084085,0.0,450.43743690092833,451.0000374745811,449.98676530699737,452.39377267392035
3.900000000000003,-10.553822624,4.21507280855,20.9315829224,0.161199808008,0.442352084107,0.0,-8.81633683951,3.26273537532,3.40932659393,0.0239495382854,0.136453810673,0.0,461.688293303535,463.24811253044527,464.2357175018477,463.43705249225366
3.960000000000003,-11.0919720526,4.41303670662,21.1338096779,0.162976523323,0.450239814044,0.0,-9.12279876104,3.33587892923,3.33020571342,0.0390378943756,0.11893329667,0.0,458.65510453772043,457.27624031327656,456.2243817974898,457.42808019264913
4.020000000000002,-11.6487307081,4.61537629386,21.3311320141,0.165540850514,0.457786824554,0.0,-9.43661880151,3.40864753789,3.24581977662,0.0492667320884,0.136808966266,0.0,458.6448819281636,460.07645070134316,457.6972078055777,458.51172983117704
4.080000000000001,-12.2242210985,4.82196922298,21.5225757578,0.168287690507,0.467399967961,0.0,-9.74730128977,3.47766201223,3.13420483398,0.0376950666727,0.186456448295,0.0,449.8805066906671,453.90572713521493,453.89809835619775,452.9693669695092
4.14,-12.81831143,5.03259432932,21.7065655004,0.170374755803,0.478391028883,0.0,-10.0567219595,3.54297432428,2.99728852844,0.0282156611104,0.175684178533,0.0,448.088654780239,447.24395590984113,447.4351771530071,446.6630234391838
4.199999999999998,-13.4320034443,5.24736509549,21.8836101225,0.171917524094,0.489261892429,0.0,-10.4005903619,3.61574299835,2.9022898704,0.0201681042429,0.190364147268,0.0,465.39922770567307,466.5770069078861,465.78786418089,465.1579796454031
4.259999999999997,-14.0655923612,5.46613982841,22.0528631143,0.172743080271,0.50067466488,0.0,-10.7201019267,3.67644108384,2.73792703441,-0.00387568842115,0.189909089075,0.0,446.54165718542333,446.53954572996344,445.90617151251257,443.9369117490747
4.319999999999996,-14.7209441171,5.6892288679,22.2161939923,0.172480264679,0.511714713757,0.0,-11.1257156252,3.75925381598,2.70373331737,-0.0054090592182,0.168323423796,0.0,496.4131015833185,494.85476312265354,493.66453540403984,493.55142775604935
4.379999999999995,-15.3991054595,5.91665392878,22.374001476,0.172053713654,0.521870250369,0.0,-11.4806527085,3.82112076734,2.5546828565,-0.0107469930395,0.171064774232,0.0,460.9454482218351,461.18840622361375,461.7254384848628,461.3040901809054
4.439999999999993,-16.0984239535,6.14759420822,22.5219076811,0.17140361984,0.531923112201,0.0,-11.8310368075,3.87642972152,2.37379938725,-0.0110112865103,0.159388231793,0.0,454.55784264116727,453.64692687173186,454.5684021087172,454.54734335377566
4.499999999999992,-16.8175796423,6.3813547223,22.6562682351,0.170630816379,0.541671334658,0.0,-12.1421637064,3.91524351252,2.10379524745,-0.0169071823352,0.168007730609,0.0,424.6364504303121,425.40187947130227,425.2655116480564,424.76009502908323
4.559999999999991,-17.5575484174,6.61789677818,22.7772499394,0.169443216423,0.551401125273,0.0,-12.5245216921,3.96894642195,1.92687115117,-0.0263003863656,0.146714851535,0.0,464.1848940261647,462.5338564507994,463.0799616210417,462.34025941396214
4.6199999999999894,-18.3226659556,6.85809162107,22.8903805186,0.167486880223,0.560797218857,0.0,-12.980136038,4.03679085386,1.84121487173,-0.0498243321477,0.171312108569,0.0,499.01664984565537,500.8293148764275,500.43552990802937,498.71933911600314
4.679999999999988,-19.1107290841,7.10099713499,22.9906582924,0.164655856341,0.570822099957,0.0,-13.2902761556,4.05965431564,1.50038135818,-0.04236754822,0.156903081167,0.0,413.1688712218296,411.9248820535053,412.20642128361885,412.863609170864
4.739999999999987,-19.9189333832,7.34549656174,23.0721095177,0.161831531457,0.580123180112,0.0,-13.6513497731,4.08981590467,1.21306523316,-0.0587005833941,0.15095846858,0.0,436.5791302550754,436.1058278676408,437.94274410003845,436.580085521816
4.799999999999986,-20.750234462,7.59197384149,23.1376841416,0.158236569989,0.588681304737,0.0,-14.0600371316,4.12543541677,0.970619725701,-0.062463822606,0.115594588926,0.0,459.79416018119963,457.0002778402052,458.110487453123,457.8086183634721
4.859999999999984,-21.6038087629,7.83986385591,23.1845547781,0.154467307587,0.595497068082,0.0,-14.3944811734,4.13717503001,0.590787766491,-0.063544874363,0.109269490128,0.0,409.1990743641039,408.6480630956021,409.49693304511277,409.3974898619563
4.919999999999983,-22.4818358049,8.08927271954,23.2142036088,0.150558174194,0.602320502805,0.0,-14.8743543416,4.17568520136,0.394772311816,-0.0685762639047,0.121399290407,0.0,482.03494212918,482.9613504580432,483.79141198172874,483.4095314191024
4.979999999999982,-23.3850037544,8.33998800717,23.2259116228,0.146120869158,0.609883759676,0.0,-15.2334531841,4.18106573752,-0.00578651079418,-0.0877778033638,0.134026798786,0.0,410.20313751804684,411.33924094194276,412.1191953547065,410.4127418647812
5.0399999999999805,-24.312831387,8.59148569797,23.2170658161,0.14096352383,0.617940449639,0.0,-15.6958510454,4.20146533691,-0.29169527171,-0.082542412288,0.134775677495,0.0,460.38814558590815,460.4633492143348,460.75959448056864,461.1676684809476
5.099999999999979,-25.2673440806,8.84378556532,23.1885600071,0.135879186381,0.626834266171,0.0,-16.1233346718,4.20794989642,-0.660754084998,-0.089536605456,0.166648323376,0.0,434.62503882606154,437.30959446285823,434.9797976522461,434.3873345716919
5.159999999999978,-26.2486476032,9.09648729383,23.1384038765,0.130150318773,0.636647473383,0.0,-16.5887540926,4.21476485952,-1.01402031022,-0.111309490785,0.156517663087,0.0,448.97988928272844,448.18202045769993,448.76680378303314,446.98725478083054
5.219999999999977,-27.2575996108,9.34934064234,23.0655348722,0.123204805441,0.645726206752,0.0,-17.0453036435,4.21306425358,-1.4176653182,-0.126593798826,0.138085474719,0.0,436.7160994896368,435.1970631336671,436.686180388513,435.3963299281771
5.279999999999975,-28.2971643595,9.6024077238,22.9714772804,0.115184652524,0.653848183595,0.0,-17.6088179244,4.22163806624,-1.72148672284,-0.15410847478,0.129289657362,0.0,482.92036014746515,482.2714618072257,482.62546005630384,480.5278873553811
5.339999999999974,-29.3693716924,9.85558050634,22.8563450469,0.106397698488,0.661329696118,0.0,-18.1340221153,4.21677172429,-2.11963603028,-0.134387701002,0.113404077083,0.0,456.01957987608955,454.7618949108656,456.2249259382391,457.7777416075473
5.399999999999973,-30.4754154613,10.1085682006,22.7188977324,0.0979497490883,0.669904346551,0.0,-18.7364035727,4.21536162546,-2.46636306923,-0.158413754647,0.17264030843,0.0,483.65608160450574,488.1137423618938,484.9945080916018,483.1687129716952
5.4599999999999715,-31.616304878,10.3610975694,22.5574988049,0.0891242690794,0.680226529428,0.0,-19.2959256826,4.2016719156,-2.91793394086,-0.130816137464,0.170802133835,0.0,456.99050147591083,456.8714190046255,455.91381926802654,458.09426750839947
5.51999999999997,-32.7905070807,10.6126001835,22.36710878,0.0816594675584,0.690600348707,0.0,-19.8471674102,4.18128392695,-3.43274181762,-0.113981108711,0.176782846053,0.0,442.98146694755746,443.5019909954313,443.26315879287864,444.63088369138006
5.579999999999969,-34.0023839864,10.8631745267,22.1497027271,0.0756156253278,0.701270902066,0.0,-20.5509034337,4.17049478716,-3.82054295529,-0.0825039044057,0.179879026645,0.0,504.34591162292105,504.5959437716807,504.491011327153,506.75170992915184
5.639999999999968,-35.2539458747,11.1127035521,21.904186953,0.0702491720301,0.7120755959,0.0,-21.170892505,4.14670177983,-4.36888151201,-0.109273983981,0.180473099228,0.0,460.51695948562775,460.5940554085227,461.06028493637376,458.93258477187595
5.699999999999966,-36.54290707,11.3606845593,21.6241047209,0.0647232191991,0.722956350063,0.0,-21.7979317527,4.11896936784,-4.97302395656,-0.0703773855322,0.183034246582,0.0,453.9090246910186,454.1456459230665,451.1481968631129,454.27171400757214
5.759999999999965,-37.8713587939,11.6070126131,21.3078594068,0.0608171704171,0.733580340903,0.0,-22.4871541852,4.09155870354,-5.57530113401,-0.0562220561953,0.161168079457,0.0,471.18975240420417,469.5234026404258,471.17712050439553,472.26781567234315
5.819999999999964,-39.2393367879,11.8514465094,20.9512666458,0.0572429960159,0.743508561454,0.0,-23.1166912836,4.05597035756,-6.31725550086,-0.0672804019401,0.172914273469,0.0,430.97666086838126,431.99576992442155,432.3388654197206,431.40295556931926
